FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
0,200530,,5/4/2020,124,2020,Wirt,0,0,4,,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,GH20N218,5,6,4/20/2020,3
0,200530,,4/29/2020,119,2020,Wirt,0,0,5,,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,5,6,4/20/2020,2
0,200530,,4/26/2020,116,2020,Wirt,0,0,4,,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,5,6,4/20/2020,1
0,200530,,4/22/2020,112,2020,Wirt,0,0,4,,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20N218,5,6,4/20/2020,1
0,200530,,4/21/2020,111,2020,Wirt,0,0,3,,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,GH20N218,5,6,4/20/2020,1
1,200530,,4/20/2020,110,2020,Wirt,0,0,4,,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,GH20N218,5,6,4/20/2020,1
0,200529,,5/9/2020,129,2020,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,2,0,0,GH20N218,2,3,4/20/2020,3
0,200529,,5/8/2020,128,2020,Randolph,0,0,3,,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20N218,2,3,4/20/2020,3
0,200529,,5/7/2020,127,2020,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,3,1,2,0,0,GH20N218,2,3,4/20/2020,3
0,200529,,5/6/2020,126,2020,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20N218,2,3,4/20/2020,3
0,200529,,5/5/2020,125,2020,Randolph,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,1,0,0,0,0,3,3,3,0,0,GH20N218,2,3,4/20/2020,3
1,200529,,5/4/2020,124,2020,Randolph,0,0,3.5,,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,3,4,2,0,0,GH20N218,2,3,4/20/2020,3
0,200528,,4/29/2020,119,2020,Putnam,0,0,4,,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,4,0,0,GH20N218,6,5,4/20/2020,2
0,200528,,4/27/2020,117,2020,Cabell,0,0,5,,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20N218,6,5,4/20/2020,2
0,200528,,4/25/2020,115,2020,Putnam,0,0,4,,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20N218,6,5,4/20/2020,1
0,200528,,4/24/2020,114,2020,Putnam,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,1,1,0,0,GH20N218,6,5,4/20/2020,1
0,200528,,4/22/2020,112,2020,Cabell,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,1,0,0,GH20N218,6,5,4/20/2020,1
1,200528,,4/20/2020,110,2020,Cabell,0,0,3,,0,0,1,0,1,0,0,3,4,4,4,5,0,2,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,6,5,4/20/2020,1
0,200527,,5/9/2020,129,2020,Jefferson,0,0,5,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,GH20N218,1,2,4/20/2020,3
0,200527,,5/8/2020,128,2020,Berkeley,0,0,1,,0,2,3,0,1,0,0,1,2,2,1,3,4,2,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20N218,1,2,4/20/2020,3
0,200527,,5/6/2020,126,2020,Jefferson,0,0,6,,0,0,2,0,0,0,0,1,1,2,0,11,2,30,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20N218,1,2,4/20/2020,3
0,200527,,5/4/2020,124,2020,Berkeley,0,0,5,,0,0,1,0,0,0,0,2,1,1,0,1,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,GH20N218,1,2,4/20/2020,3
0,200527,,5/3/2020,123,2020,Berkeley,0,0,5,,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,2,1,1,0,0,GH20N218,1,2,4/20/2020,2
0,200527,,4/30/2020,120,2020,Jefferson,0,0,2,,0,0,4,0,0,0,0,0,2,4,0,4,0,2,0,0,0,0,0,0,0,0,2,5,1,0,0,GH20N218,1,2,4/20/2020,2
0,200527,,4/27/2020,117,2020,Jefferson,0,0,4,,0,0,1,0,0,0,0,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,3,4,2,0,0,GH20N218,1,2,4/20/2020,2
0,200527,,4/25/2020,115,2020,Jefferson,0,0,5,,0,1,2,6,0,0,0,2,0,2,0,10,3,4,0,0,0,0,0,0,0,0,3,4,4,0,0,GH20N218,1,2,4/20/2020,1
0,200527,,4/23/2020,113,2020,Jefferson,0,0,4,,0,1,1,0,0,0,0,1,2,2,0,7,0,3,0,0,0,0,0,0,0,0,3,4,4,0,0,GH20N218,1,2,4/20/2020,1
0,200527,,4/21/2020,111,2020,Jefferson,0,0,2,,0,4,2,2,1,0,0,1,5,4,0,10,0,2,0,0,0,0,0,1,0,0,3,1,5,0,0,GH20N218,1,2,4/20/2020,1
0,200527,,4/20/2020,110,2020,Jefferson,0,0,7,,0,2,14,6,0,0,0,3,4,6,0,14,0,2,0,0,0,0,0,1,0,0,3,1,5,0,0,GH20N218,1,2,4/20/2020,1
1,200527,,4/18/2020,108,2020,Berkeley,0,0,3,,0,14,2,12,1,0,0,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,1,2,4/20/2020,0
0,200526, 118802,4/27/2020,117,2020,Cabell,0,0,5,,3,1,1,0,0,0,0,2,2,0,0,2,4,5,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20N218,6,5,4/20/2020,2
0,200526, 118802,4/26/2020,116,2020,Lincoln,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,5,12,0,0,0,0,0,0,0,0,2,4,3,0,0,GH20N218,6,5,4/20/2020,1
0,200526, 118802,4/25/2020,115,2020,Cabell,0,0,5,,3,2,2,0,0,0,0,4,2,0,0,2,3,7,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20N218,6,5,4/20/2020,1
0,200526, 118802,4/24/2020,114,2020,Cabell,0,0,5,,7,2,2,0,1,0,0,3,4,2,2,0,8,4,0,0,0,0,0,0,0,0,2,3,5,0,0,GH20N218,6,5,4/20/2020,1
0,200526, 118802,4/22/2020,112,2020,Cabell,0,0,4,,4,2,1,0,0,0,0,2,6,1,0,4,2,6,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,6,5,4/20/2020,1
0,200526, 118802,4/20/2020,110,2020,Cabell,0,0,4.5,,8,4,4,0,0,0,0,3,6,2,2,3,3,10,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,6,5,4/20/2020,1
0,200526, 118802,4/19/2020,109,2020,Lincoln,0,0,5,,7,2,2,0,0,0,0,2,4,2,2,0,6,14,0,1,0,0,0,0,0,0,4,1,5,0,0,GH20N218,6,5,4/20/2020,0
1,200526, 118802,4/18/2020,108,2020,Lincoln,0,0,5,,5,2,2,0,0,0,0,2,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,6,5,4/20/2020,0
0,200525,,5/2/2020,122,2020,Preston,0,0,6,,0,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20N218,4,1,4/20/2020,2
1,200525,,4/25/2020,115,2020,Taylor,0,0,6,,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,4,1,4/20/2020,1
0,200524,,5/16/2020,136,2020,Taylor,0,0,6,,5,3,1,2,0,0,0,4,2,6,0,9,1,3,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20N218,4,1,4/20/2020,4
0,200524,,5/15/2020,135,2020,Taylor,0,0,2,,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,4,1,4/20/2020,4
0,200524,,5/9/2020,129,2020,Gilmer,0,0,3,,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,4,2,4,0,0,GH20N218,5,6,4/20/2020,3
0,200524,,5/2/2020,122,2020,Gilmer,0,0,5,,2,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,5,6,4/20/2020,2
0,200524,,4/29/2020,119,2020,Taylor,0,0,2,,4,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,4,0,0,GH20N218,4,1,4/20/2020,2
0,200524,,4/25/2020,115,2020,Gilmer,0,0,4,,4,3,3,0,0,0,0,4,1,0,0,3,2,2,0,0,0,0,0,0,0,0,2,2,5,0,0,GH20N218,5,6,4/20/2020,1
0,200524,,4/24/2020,114,2020,Gilmer,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20N218,5,6,4/20/2020,1
0,200524,,4/22/2020,112,2020,Gilmer,0,0,5,,1,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,5,6,4/20/2020,1
1,200524,,4/20/2020,110,2020,Gilmer,0,0,5,,3,0,0,0,0,0,0,2,1,0,0,0,7,2,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,5,6,4/20/2020,1
0,200523,,5/14/2020,134,2020,Mingo,0,0,5,,0,0,0,0,0,0,0,,1,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,4
0,200523,,5/13/2020,133,2020,Mingo,0,0,5,,0,0,1,0,0,0,0,,2,2,2,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,4
0,200523,,5/12/2020,132,2020,Mingo,0,0,6,,0,0,1,0,0,0,0,,1,1,1,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,4
0,200523,,5/11/2020,131,2020,Mingo,0,0,6,,0,0,0,0,0,0,0,,1,1,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,4
0,200523,,5/8/2020,128,2020,Mingo,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,GH20N218,3,5,4/20/2020,3
0,200523,,5/7/2020,127,2020,Mingo,0,0,6,,4,2,2,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,3
0,200523,,5/4/2020,124,2020,Mingo,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,2,10,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,3
0,200523,,4/29/2020,119,2020,Mingo,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,2
0,200523,,4/27/2020,117,2020,Mingo,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,2
0,200523,,4/25/2020,115,2020,Mingo,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,3,5,4/20/2020,1
0,200523,,4/22/2020,112,2020,Mingo,0,0,5,,0,1,0,1,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20N218,3,5,4/20/2020,1
1,200523,,4/20/2020,110,2020,Mingo,0,0,6,,0,0,0,0,0,0,0,,0,1,0,0,3,6,0,0,0,0,0,0,0,0,3,3,0,0,0,GH20N218,3,5,4/20/2020,1
1,200522,,4/20/2020,110,2020,Marion,0,0,1.5,,4,4,4,0,1,0,0,4,6,11,7,0,3,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,4,1,4/20/2020,1
0,200521,,5/16/2020,136,2020,Roane,0,0,7,,3,0,0,0,0,0,0,5,2,1,1,1,2,6,0,0,0,0,0,0,0,0,2,3,4,0,0,GH20N218,6,6,4/20/2020,4
0,200521,,5/2/2020,122,2020,Roane,0,0,6,,8,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,1,0,0,3,1,4,0,0,GH20N218,6,6,4/20/2020,2
0,200521,,4/25/2020,115,2020,Roane,0,0,6,,3,0,0,0,0,0,0,1,0,0,0,0,8,7,0,0,1,0,0,0,0,0,3,2,3,0,0,GH20N218,6,6,4/20/2020,1
1,200521,,4/20/2020,110,2020,Roane,0,0,6,,5,0,0,0,0,0,0,2,0,2,1,2,5,3,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,6,6,4/20/2020,1
0,200520,,5/15/2020,135,2020,Wood,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,5,0,0,GH20N218,5,6,4/20/2020,4
0,200520,,5/13/2020,133,2020,Wood,0,0,5,,0,2,2,0,0,0,0,1,2,0,0,0,3,8,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,5,6,4/20/2020,4
0,200520,,5/5/2020,125,2020,Wood,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20N218,5,6,4/20/2020,3
0,200520,,4/29/2020,119,2020,Wood,0,0,5,,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,3,5,0,0,GH20N218,5,6,4/20/2020,2
0,200520,,4/27/2020,117,2020,Ritchie,0,0,6,,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,5,6,4/20/2020,2
1,200520,,4/20/2020,110,2020,Ritchie,0,0,6,,0,0,1,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,5,6,4/20/2020,1
0,200519,,4/25/2020,115,2020,Braxton,0,0,5,,7,0,5,0,0,0,0,4,2,1,1,8,7,12,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20N218,4,3,4/20/2020,1
1,200519,,4/21/2020,111,2020,Nicholas,0,0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20N218,3,3,4/20/2020,1
0,200518,,4/29/2020,119,2020,Monongalia,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,4,1,4/20/2020,2
0,200518,,4/27/2020,117,2020,Monongalia,0,0,2,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,4,1,4/20/2020,2
0,200518,,4/25/2020,115,2020,Monongalia,0,0,3,,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,4,1,4/20/2020,1
0,200518,,4/24/2020,114,2020,Monongalia,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,4,1,4/20/2020,1
0,200518,,4/22/2020,112,2020,Monongalia,0,0,2,,1,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,4,1,3,0,0,GH20N218,4,1,4/20/2020,1
1,200518,,4/20/2020,110,2020,Monongalia,0,0,1,,8,2,3,0,1,0,0,4,3,9,9,2,1,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,4,1,4/20/2020,1
0,200517,    606,5/16/2020,136,2020,Hardy,0,0,0.5,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/15/2020,135,2020,Hardy,0,0,3,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/14/2020,134,2020,Hardy,0,0,1,,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/13/2020,133,2020,Hardy,0,0,3,,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/12/2020,132,2020,Hardy,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/11/2020,131,2020,Hardy,0,0,0.5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,4
0,200517,    606,5/8/2020,128,2020,Hardy,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,1,2,4/20/2020,3
0,200517,    606,5/7/2020,127,2020,Hardy,0,0,0.5,,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,3
0,200517,    606,5/6/2020,126,2020,Hardy,0,0,1,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,GH20N218,1,2,4/20/2020,3
0,200517,    606,5/5/2020,125,2020,Hardy,0,0,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,3
0,200517,    606,5/4/2020,124,2020,Hardy,0,0,1.5,,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20N218,1,2,4/20/2020,3
0,200517,    606,5/2/2020,122,2020,Hardy,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,2
0,200517,    606,5/1/2020,121,2020,Hardy,0,0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,2
0,200517,    606,4/29/2020,119,2020,Hardy,0,0,5,,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20N218,1,2,4/20/2020,2
0,200517,    606,4/28/2020,118,2020,Hardy,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,2
0,200517,    606,4/25/2020,115,2020,Hardy,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,1
0,200517,    606,4/24/2020,114,2020,Hardy,0,0,1,,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,4,0,0,GH20N218,1,2,4/20/2020,1
0,200517,    606,4/23/2020,113,2020,Hardy,0,0,1.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,1,2,4/20/2020,1
0,200517,    606,4/21/2020,111,2020,Hardy,0,0,1,,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20N218,1,2,4/20/2020,1
1,200517,    606,4/20/2020,110,2020,Hardy,0,0,3,,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20N218,1,2,4/20/2020,1
0,200516,,5/16/2020,136,2020,Barbour,0,0,6,,2,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20N218,4,1,4/20/2020,4
0,200516,,5/2/2020,122,2020,Barbour,0,0,3,,5,4,0,0,1,0,0,4,0,2,0,6,1,3,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,4,1,4/20/2020,2
0,200516,,4/25/2020,115,2020,Barbour,0,0,4,,2,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,GH20N218,4,1,4/20/2020,1
0,200516,,4/19/2020,109,2020,Barbour,0,0,6,,5,0,0,0,0,0,0,3,2,5,0,7,3,4,0,0,0,0,0,2,0,0,3,2,3,0,0,GH20N218,4,1,4/20/2020,0
1,200516,,4/18/2020,108,2020,Barbour,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,1,0,0,GH20N218,4,1,4/20/2020,0
0,200515,,5/15/2020,135,2020,Lewis,0,0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,2,1,2,0,0,GH20N218,4,3,4/20/2020,4
0,200515,,5/13/2020,133,2020,Preston,0,0,3.5,,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,4,1,4/20/2020,4
0,200515,,5/10/2020,130,2020,Lewis,0,0,2,,1,0,4,4,0,0,0,1,3,4,0,0,12,5,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,4,3,4/20/2020,3
0,200515,,5/4/2020,124,2020,Lewis,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,0,GH20N218,4,3,4/20/2020,3
0,200515,,5/2/2020,122,2020,Lewis,0,0,2,,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20N218,4,3,4/20/2020,2
0,200515,,4/29/2020,119,2020,Lewis,0,0,1.5,,1,0,0,0,0,0,0,,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,1,1,0,0,GH20N218,4,3,4/20/2020,2
0,200515,,4/25/2020,115,2020,Lewis,0,0,2.5,,1,5,0,5,0,0,0,2,2,2,2,0,4,13,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20N218,4,3,4/20/2020,1
0,200515,,4/23/2020,113,2020,Lewis,0,0,1.5,,2,2,1,1,0,0,0,2,6,5,5,0,0,11,0,1,0,0,0,0,0,0,3,1,4,0,0,GH20N218,4,3,4/20/2020,1
0,200515,,4/22/2020,112,2020,Lewis,0,0,3.5,,3,1,2,1,0,0,0,2,8,9,2,0,11,16,0,1,0,0,0,0,0,0,3,1,5,0,0,GH20N218,4,3,4/20/2020,1
0,200515,,4/20/2020,110,2020,Lewis,0,0,4,,1,0,0,0,0,0,0,2,1,0,0,7,4,8,0,1,0,0,0,0,0,0,3,1,4,0,0,GH20N218,4,3,4/20/2020,1
1,200515,,4/19/2020,109,2020,Lewis,0,0,2.5,,4,1,2,0,0,0,0,2,6,8,1,4,0,12,0,1,0,0,0,0,0,0,3,1,5,0,0,GH20N218,4,3,4/20/2020,0
0,200514,,5/16/2020,136,2020,Gilmer,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,4
0,200514,,5/15/2020,135,2020,Gilmer,0,0,5,,1,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,4
0,200514,,5/14/2020,134,2020,Gilmer,0,0,5,,0,1,0,0,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,4
0,200514,,5/3/2020,123,2020,Gilmer,0,0,5,,1,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,2
0,200514,,5/2/2020,122,2020,Gilmer,0,0,4,,1,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,2
0,200514,,4/22/2020,112,2020,Gilmer,0,0,2,,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,1
0,200514,,4/21/2020,111,2020,Gilmer,0,0,2,,1,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,1
1,200514,,4/20/2020,110,2020,Gilmer,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20N218,5,6,4/20/2020,1
0,200513,,5/4/2020,124,2020,Marion,0,0,6,,1,1,2,0,0,0,0,2,0,2,0,0,1,6,0,0,0,0,0,1,0,0,2,1,2,0,0,GH20N218,4,1,4/20/2020,3
0,200513,,5/3/2020,123,2020,Marion,0,0,4.5,,2,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,3,2,0,0,GH20N218,4,1,4/20/2020,2
0,200513,,4/28/2020,118,2020,Marion,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20N218,4,1,4/20/2020,2
0,200513,,4/27/2020,117,2020,Marion,0,0,6.5,,6,0,0,0,0,0,0,4,0,1,0,0,5,8,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20N218,4,1,4/20/2020,2
0,200513,,4/26/2020,116,2020,Marion,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,3,0,0,GH20N218,4,1,4/20/2020,1
0,200513,,4/25/2020,115,2020,Marion,0,0,6,,4,0,2,0,0,0,0,1,0,2,0,0,2,10,0,0,0,0,0,0,0,1,3,1,3,0,0,GH20N218,4,1,4/20/2020,1
0,200513,,4/24/2020,114,2020,Marion,0,0,2,,2,0,2,0,0,0,0,1,0,2,0,2,0,4,0,0,0,0,0,0,0,0,3,4,3,0,0,GH20N218,4,1,4/20/2020,1
0,200513,,4/23/2020,113,2020,Marion,0,0,6,,6,1,0,1,0,0,0,4,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20N218,4,1,4/20/2020,1
